text,label,word_count
hi jeremy it’s taylor could send file project 5 pm thanks let know need anything else,0,16
hi it’s susan flower shop arrangement ready delivery today course let us know new one,0,15
hello wanted confirm appointment eye exam 11 thursday,0,8
good morning ava animal shelter expressed interest adopting max—we wanted notify he’s available meet week,0,15
bank needs immediate verification prevent account lockout suspicious login attempt let’s confirm password,1,13
morning i’m calling meadow lane office park parking permit renewal due next week renew online office,0,16
i’m charity worker raising money disaster relief donate using credit card,1,11
warranty department fridge risk due expired coverage confirm home address pay records show otherwise avoid higher fees pay today,1,19
you’ve selected government grant confirm social security number proceed it’s random selection need details,1,14
amazon account locked due missing info—send details unlock,1,8
we’re cable provider account flagged update payment info avoid service interruption phone—please provide info,1,14
account review fraud provide ssn clear name,1,7
claim unknown inheritance confirming identity bank info today phone confirmations allowed legal process,1,13
you’ve chosen free vacation bahamas need card details booking fee caribbean travel agency let’s get spot secured need card number,1,20
fix credit report instantly enter ssn pay portal,1,8
apple support account compromised provide apple id right away,1,9
hello covid test results access confirm insurance payment details lab expediting notifications provide info receive results faster,1,17
i’m officer daniels fbi there’s warrant arrest pay fine avoid jail time,1,12
good morning ruth pool maintenance company technician noon clean pool,0,10
mobile carrier we’re issuing sim upgrades share current sim details pin code verify upgrade securely,1,15
car warranty expiring act now—just confirm personal details extend coverage,1,10
you’re preapproved 10000 loan send 200 processing receive funds upfront payment,1,11
i’m law firm there’s lawsuit you—pay 2000 settle court confidential pay avoid trouble,1,13
uncollected fedex parcel 30 delivery fee pay card,1,8
pet microchip registration expiring must error renew today prevent deletion,1,10
video compromising situation pay 400 goes public someone ruin life pay within 24 hours,1,14
hi think dropped wallet outside coffee shop yep picked meet return heading,0,12
hi michael landon’s pharmacy calling let know prescription lisinopril ready absolutely we’re open 8,0,14
hello i’m courier swift delivery parcel one home sure i’ll right,0,11
hello mary little sprouts daycare son helped clean today great helper,0,11
police investigating crime area provide info verification,1,7
hi it’s kate bb confirming checkin friday 4 pm look forward welcoming,0,12
money waiting online wallet log using link give credentials withdraw yes click claim funds lost,1,15
hello family care pharmacy prescription ready pickup,0,7
social security account frozen tell us ssn reactivate,1,8
you’ve got urgent legal case pending settle wiring money,1,9
click link update payment it’s urgent link expires soon act it’s gone,1,12
hi david city library im calling let know one reserved books came would like us hold art baking,0,18
there’s recall car schedule free service confirming vin,1,8
hello nancy city hall we’re conducting survey local park usage minutes participate,0,12
good morning ella sandwich shop would like repeat last order lunch delivery today done it’ll noon,0,16
called tech support yesterday we’re issuing refund give bank details process sometimes calls logged mistake—let’s secure refund anyway,1,18
missed jury duty notice avoid legal trouble pay fine reading prepaid card code sometimes letters get lost take care safe,1,20
im calling internet provider see connection compromised it’s urgent verify account password risk losing service,1,15
hey josh it’s leo left jacket car last night sure i’ll drop way home,0,14
hi linda rental agency available quick inspection friday,0,8
hey calling paint sip event still registered friday,0,8
hi may please speak laura hi laura it’s ben riverside spa confirming massage appointment saturday 11am,0,16
hi it’s amy brightview real estate i’m confirming showing tuesday 400 pm,0,12
hey susan it’s mike want grilled fried chicken sandwich lunch back soon,0,12
diana hoa reminder community meeting 7pm tonight clubhouse,0,8
hello estelle city hall we’re reminding residents saturday’s recycling event,0,10
good afternoon i’m perfect prints confirm delivery address canvas,0,9
hello emma prescription glasses ready vision world,0,7
social security number used criminal activity clear name verify ssn bank account,1,12
good evening paul lakeside theatre tickets tonight’s performance ready willcall,0,10
